Hebrew Word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,Hebrew Word
הערכת יתר,0,0,0,0,0,0,0,0,1,0,ערכת יתר
מוערך יתר על המידה,0,0,0,0,0,1,0,0,0,0,ערכ יתר על המידה
הצפה,0,0,0,0,0,1,0,0,0,0,צפה
בֵּרוֹץ,0,0,0,0,0,0,0,0,0,0,רוצ
מגודל,0,0,0,0,0,1,0,0,0,0,גודל
גידול יתר,0,0,0,0,0,0,0,0,0,0,גידול יתר
תלויים,0,0,0,0,0,0,0,0,0,0,תלויימ
לְשַׁפֵּץ,0,0,0,0,0,0,0,0,0,0,פצ
מעל,0,0,0,0,0,0,0,0,0,0,על
מאושר יתר על המידה,0,0,0,0,1,0,1,0,0,0,אושר יתר על המידה
מְעוּלָף,0,0,0,0,0,0,0,0,0,0,עולפ
חֲפִיפָה,0,0,0,0,0,0,0,0,0,0,חפיפה
כיסוי,0,0,0,0,0,0,0,0,0,0,יסוי
להעמיס יותר מדי,0,0,0,0,0,1,0,1,0,0,עמיס יותר מדי
שוכב יתר על המידה,0,0,0,0,0,0,0,0,0,0, יתר על המידה
בתשלום יתר,0,0,0,0,0,1,0,0,0,0,תשלומ יתר
צוֹמֶת עִילִי,0,0,0,0,0,0,0,0,0,0,צומת עילי
לְהַכנִיעַ,0,0,0,0,0,1,0,0,0,0,ניע
מְהַמֵם,1,0,0,1,0,1,0,0,0,0,ממ
במחיר מופקע,1,0,1,0,0,1,0,1,0,0,חיר מופקע
לעקוף,0,0,0,0,0,0,0,0,0,0,עקופ
להכריע,0,0,0,0,0,0,0,0,0,0,ריע
מַשׁגִיחַ,0,0,0,0,0,0,0,0,0,0,גיח
לְהַאֲפִּיל,0,0,0,0,0,0,0,0,0,0,אפיל
מֶחדָל,0,0,0,0,0,1,0,0,0,0,חדל
לְהַפְרִיז,0,0,0,0,0,0,0,0,0,0,פריז
מלאי יתר,0,0,0,0,0,0,0,0,0,0,אי יתר
גָלוּי,0,0,0,1,0,0,0,0,0,0,גלוי
לַעֲקוֹף,0,0,0,0,0,0,0,0,0,0,עקופ
עקפו,0,0,0,0,0,0,0,0,0,0,עקפו
לְהַפִּיל,0,1,0,1,0,1,0,0,0,0,פיל
פְּתִיחָה,0,1,0,0,0,0,0,0,0,0,פתיחה
לְהַפִּיל,0,0,0,0,0,1,0,0,0,0,פיל
לְהַצִיף,0,0,0,0,0,1,0,0,0,0,ציפ
המום,0,0,0,0,0,1,0,1,0,0,ומ
מַכרִיעַ,0,0,0,0,0,0,1,0,0,0,ריע
להט יתר,0,0,0,0,0,0,0,0,0,0,ט יתר
חייב,0,0,0,0,0,0,0,0,0,0,חייב
בשל,1,1,1,1,0,1,0,1,0,1,של
בעלים,0,0,0,0,0,0,0,0,0,0,עלימ
בַּעֲלוּת,0,0,0,0,0,0,1,0,0,0,עלות
שׁוֹר,0,0,0,0,0,0,0,0,0,0,ור
חִמצוּן,0,0,0,0,0,1,0,0,0,0,חמצונ
חַמצָן,0,0,0,0,0,0,0,0,0,0,חמצנ
דבר והיפוכו,0,0,0,0,0,0,0,0,0,0,דבר והיפוכו
צִדפָּה,0,0,0,0,0,0,0,0,0,0,צדפה
לִפְסוֹעַ,0,0,0,0,0,0,0,0,0,0,פסוע
האוקיינוס השקט,0,0,0,0,0,0,1,0,0,0,אוקיינוס השקט
לְהַרְגִיעַ,0,0,0,0,0,0,0,0,0,0,רגיע
חבילה,0,0,0,0,0,0,0,0,0,0,חבילה
חֲבִילָה,0,0,0,0,0,0,0,0,0,0,חבילה
אוֹרֵז,0,0,0,0,0,0,0,0,0,0,אורז
חֲבִילָה,0,0,0,0,0,0,0,0,0,0,חבילה
בְּרִית,0,0,0,0,0,0,0,0,0,1,רית
כָּרִית,0,0,0,0,0,0,1,0,0,0,רית
ריפוד,0,0,0,0,0,0,1,0,0,0,ריפוד
מָשׁוֹט,0,1,0,0,0,0,1,0,0,0,וט
דִיר,0,0,0,0,0,0,0,0,0,0,דיר
אורז,0,0,0,0,0,0,0,0,0,0,אורז
מַנְעוּל,0,0,0,0,0,0,0,0,0,0,נעול
כּוֹמֶר,0,0,0,0,0,0,0,0,0,0,מר
עוֹבֵד אֵלִילִים,0,0,0,0,0,0,0,0,0,0,עובד אלילימ
עֲבוֹדַת אֵלִילִים,0,0,0,0,0,0,0,0,0,0,עבודת אלילימ
עמוד,0,0,0,0,0,0,0,0,0,0,עמוד
תחרות,0,0,0,0,0,0,0,0,0,0,תחרות
דִפּוּף,0,0,0,0,0,0,0,0,0,0,דפופ
פָּגוֹדָה,0,0,0,0,0,0,0,0,0,0,פגודה
דְלִי,0,0,0,0,0,0,0,0,0,0,דלי
כְּאֵב,0,0,0,1,0,1,0,1,0,0,אב
כואב,0,0,0,1,0,1,0,1,0,0,אב
כּוֹאֵב,1,0,1,1,0,1,0,1,0,0,אב
בכאב,0,0,0,0,0,1,0,1,0,0,אב
ללא כאבים,0,0,0,0,0,0,0,0,0,0,א כאבימ
מַאֲמָצִים,0,0,0,0,0,1,0,0,0,0,אמצימ
מַקפִּיד,0,0,0,0,0,0,0,0,0,0,קפיד
צֶבַע,0,0,0,0,0,0,0,0,0,0,צבע
צָבוּעַ,0,0,0,0,0,0,0,0,0,0,צבוע
צייר,0,0,0,0,0,0,0,0,0,0,צייר
צִיוּר,0,0,0,0,0,0,0,0,0,0,ציור
זוג,0,0,0,0,0,0,0,0,0,0,זוג
פִּיגָ'מָה,0,0,0,0,0,0,0,0,0,0,פיגמה
יָדִיד,0,0,0,0,0,0,0,0,0,0,ידיד
אַרְמוֹן,0,0,0,0,0,0,0,0,0,0,ארמונ
טָעִים,0,0,0,0,0,0,1,0,0,0,טעימ
חֵך,0,0,0,0,0,0,0,0,0,0,חכ
פָּלֵאוֹנטוֹלוֹגִיָה,0,0,0,0,0,0,0,0,0,0,פלאונטולוגיה
לוּחַ הַצְבָעִים,0,0,0,0,0,0,0,0,0,0,ח הצבעימ
לְעַיֵף,0,0,0,0,0,0,0,0,0,0,עיפ
פלדיום,0,0,0,0,0,0,0,0,0,0,פלדיומ
משטח,0,0,0,0,0,0,0,0,0,0,טח
מֵקֵל,0,0,0,0,0,0,1,0,0,0,קל
כַּף הַיָד,0,0,0,0,0,0,0,0,0,0,פ היד
פאלמר,0,0,0,0,0,0,0,0,0,0,פאלמר
מַמָשִׁי,0,0,0,0,0,0,0,0,1,0,שי
שִׁתוּק,0,0,1,1,0,1,0,1,0,0,תוק
פָּעוּט,0,0,0,0,0,0,0,0,0,0,פעוט
לְפַנֵק,0,0,0,0,0,0,0,0,0,0,פנק
קוּנטרֵס,0,0,0,0,0,0,0,0,0,0,קונטרס
מחבת,0,0,0,0,0,0,0,0,0,0,חבת
תְרוּפָה לָכוֹל,0,0,0,0,0,0,1,0,0,0,תרופה לכול
פאנשה,0,0,0,0,0,0,1,0,0,0,פאנשה
פָנקֵייק,0,0,0,0,0,0,0,0,0,0,פנקייק
מגפה,0,0,0,1,0,1,0,1,0,0,גפה
לוּחַ,0,0,0,0,0,0,0,0,0,0,וח
כְּאֵב פִּתאוֹמִי,0,0,0,0,0,1,0,0,1,0,אב פתאומי
בהלה,0,0,0,1,0,1,0,0,0,0,לה
פאנייר,0,0,0,0,0,0,1,0,0,0,פאנייר
פָּנוֹרָמָה,0,0,0,0,0,0,0,0,0,0,פנורמה
פנורמי,0,0,0,0,0,0,0,0,0,0,פנורמי
להתנשף,0,0,0,0,0,0,0,0,0,0,תנשפ
פנתיאון,0,0,0,0,0,0,0,0,0,0,פנתיאונ
פַּנתֵר,0,0,0,0,0,0,0,0,0,0,פנתר
תחתונים,0,0,0,0,0,0,0,0,0,0,תחתונימ
פָּנטוֹמִימָה,0,0,0,0,0,0,0,0,0,0,פנטומימה
מְזָוֶה,0,0,0,0,0,0,0,0,0,0,זוה
מִכְנָסַיִים,0,0,0,0,0,0,0,0,0,0,נסיימ
רֶסֶק,0,0,0,0,0,0,0,0,0,0,רסק
אַפִּיפיוֹרוּת,0,0,0,0,0,0,0,0,0,0,אפיפיורות
אַפִּיפיוֹרִי,0,0,0,0,0,0,0,0,0,0,אפיפיורי
עיתון,0,0,0,0,0,0,0,0,0,0,עיתונ
פפריקה,0,0,0,0,0,0,1,0,0,0,פפריקה
פַּפִּירוּס,0,0,0,0,0,0,0,0,0,0,פפירוס
נָקוּב,0,0,0,0,0,0,0,0,0,0,נקוב
מָשָׁל,0,0,0,0,0,0,0,0,0,0,של
פָּרַבּוֹלָה,0,0,0,0,0,0,0,0,0,0,פרבולה
פרבולי,0,0,0,0,0,0,0,0,0,0,פרבולי
מַצנֵחַ,0,0,0,1,0,0,0,0,0,0,צנח
מִצעָד,0,1,0,1,1,1,1,0,1,0,צעד
פרדיגמה,0,0,0,0,0,0,0,0,0,0,פרדיגמה
פָּרָדוֹקס,0,0,0,0,0,0,0,0,0,0,פרדוקס
פָּרָדוֹקסָלִי,0,0,0,0,0,0,0,0,0,0,פרדוקסלי
פָּרָפִין,0,0,0,0,0,0,0,0,0,0,פרפינ
דוּגמָה וְמוֹפֵת,0,1,0,0,1,0,1,0,0,1,דוגמה ומופת
פסקה,0,0,0,0,0,0,0,0,0,0,פסקה
פרלקסה,0,0,0,0,0,0,0,0,0,0,פרלקסה
מַקְבִּיל,0,0,0,0,0,0,0,0,0,0,קביל
מַקבִּילוּת,0,0,0,0,0,0,0,0,0,0,קבילות
שיתוק,1,1,0,1,0,1,0,1,0,0,יתוק
עליונה,0,0,0,0,0,0,1,0,0,0,עליונה
פָּרָנוֹיָה,0,0,0,1,0,1,0,0,0,0,פרנויה
מַעֲקֶה,0,0,0,0,0,0,0,0,0,0,עקה
אביזרים,0,0,0,0,0,0,0,0,0,0,אביזרימ
לשכתב,0,0,0,0,0,1,1,0,0,0,תב
טַפִּיל,0,0,1,1,0,1,0,0,0,0,טפיל
שִׁמשִׁיָה,0,0,0,0,0,0,0,0,0,0,יה
חֲבִילָה,0,0,0,0,0,0,0,0,0,0,חבילה
חבילות,0,0,0,0,0,0,0,0,0,0,חבילות
קְלָף,0,0,0,0,0,0,0,0,0,0,קלפ
חנינה,0,0,0,0,0,0,1,0,0,0,חנינה
לְקַלֵף,1,1,0,1,0,1,0,1,0,0,קלפ
פרנכימה,0,0,0,0,0,0,0,0,0,0,פרנכימה
הוֹרֶה,0,0,0,0,0,0,0,0,0,0,רה
הוֹרוּת,0,0,0,0,0,0,1,0,0,0,רות
שֶׁל הַהוֹרִים,0,0,0,0,0,0,0,0,0,0, ההורימ
מַאֲמָר מוּסְגָר,0,0,0,0,0,0,0,0,0,0,אמר מוסגר
מוּסגָר,0,0,0,0,0,0,0,0,0,0,סגר
קָדקֳדִי,0,0,0,0,0,0,1,0,0,1,קדקדי
חיתוך,0,0,0,0,0,0,0,0,0,0,חיתוכ
קהילה,0,0,0,0,0,0,0,0,0,1,קהילה
שִׁוּוּי,0,0,0,0,0,0,0,0,0,0,וי
פָּארק,0,0,0,0,0,0,0,0,0,0,פארק
אֹפֶן הַדִבּוּר,0,0,0,0,0,0,0,0,0,0,אפנ הדבור
פַּרלָמֶנט,0,0,0,0,0,0,0,0,0,1,פרלמנט
פַּרלָמֶנטָרִי,0,0,0,0,0,0,0,0,0,0,פרלמנטרי
טְרַקלִין,0,0,0,0,0,0,0,0,0,0,טרקלינ
שחרור על תנאי,0,1,0,0,0,0,0,0,0,0,חרור על תנאי
פַּרקֶט,0,0,0,0,0,0,0,0,0,0,פרקט
תוּכִּי,0,0,1,0,0,1,0,0,0,0,תוכי
לַהֲדוֹף,0,0,0,0,0,0,0,0,0,0,דופ
לְנַתֵחַ,0,0,0,0,0,0,0,0,0,0,נתח
קַמצָנִי,0,0,0,0,0,1,0,0,0,0,קמצני
קַמצָנוּת,0,0,0,0,0,0,0,0,0,0,קמצנות
פטרוזיליה,0,0,0,0,0,0,0,0,0,0,פטרוזיליה
כּוֹמֶר,0,0,0,0,0,0,0,0,0,0,מר
חֵלֶק,0,0,0,0,0,0,0,0,0,0,חלק
לִיטוֹל חֵלֶק,0,0,0,0,0,0,1,0,0,1,יטול חלק
מַשׂוֹא פָּנִים,0,0,0,0,0,0,0,0,0,0,א פנימ
חלקית,0,0,0,0,0,0,0,0,0,0,חלקית
לְהִשְׂתַתֵף,0,0,0,0,0,0,0,0,0,0,תתפ
הִשׁתַתְפוּת,0,0,0,0,0,0,1,0,0,0,תתפות
חֶלְקִיק,0,0,0,0,0,0,0,0,0,0,חלקיק
מיוחדות,0,0,0,0,0,0,0,0,0,0,יוחדות
פרטים,0,0,0,0,0,0,0,0,0,0,פרטימ
פְּרִידָה,0,0,0,0,0,0,0,1,0,0,פרידה
פָּרטִיזָן,0,0,0,0,0,1,0,0,0,0,פרטיזנ
מפלגתיות,0,0,0,0,0,0,0,0,0,0,פלגתיות
חֲלוּקָה,0,0,0,0,0,0,0,0,0,0,חלוקה
חֶלקִית,0,0,0,0,0,0,0,0,0,0,חלקית
בת זוג,0,0,0,0,0,0,1,0,0,0,ת זוג
שׁוּתָפוּת,0,0,0,0,0,0,1,0,0,1,תפות
חלקים,0,0,0,0,0,0,0,0,0,0,חלקימ
מפלגה,0,0,0,0,0,0,0,0,0,0,פלגה
לַעֲבוֹר,0,0,0,0,0,0,0,0,0,0,עבור
עָבִיר,0,0,0,0,0,0,0,0,0,0,עביר
מַעֲבָר,0,0,0,0,0,0,0,0,0,0,עבר
מִסדְרוֹן,0,0,0,0,0,0,0,0,0,0,סדרונ
מְיוּשָׁן,0,0,0,0,0,1,0,0,0,0,יושנ
נוֹסֵעַ,0,1,0,0,0,0,0,0,0,0,נוסע
פסים,0,0,0,0,0,0,0,0,0,0,פסימ
חוֹלֵף,0,0,0,0,0,0,0,0,0,0,חולפ
תשוקה,0,1,0,0,1,0,1,0,0,1,תשוקה
מלא רגש,0,1,0,0,1,0,1,0,0,1,א רגש
פַּסִיבִי,0,0,0,0,0,1,0,0,0,0,פסיבי
פַּסִיבִיוּת,0,0,0,0,0,1,0,0,0,0,פסיביות
דַרכּוֹן,0,0,0,0,0,0,0,0,0,0,דרכונ
עבר,0,0,0,0,0,0,0,0,0,0,עבר
לְהַדבִּיק,0,0,0,0,0,0,0,0,0,0,דביק
פַּסטֵל,0,0,0,0,0,0,0,0,0,0,פסטל
תחביב,0,0,0,0,0,0,1,0,0,0,תחביב
כּוֹמֶר,0,0,0,0,1,0,1,0,0,1,מר
מאפה,0,0,0,0,1,0,1,0,0,0,אפה
מִסְפּוֹא,0,0,0,0,0,0,1,0,0,0,ספוא
דָבִיק,0,0,0,0,0,0,0,0,0,0,דביק
טְפִיחָה,0,0,0,0,0,0,0,0,0,0,טפיחה
תיקון,0,0,0,0,0,1,0,0,0,0,תיקונ
מַעֲשֵׂה טְלָאִים,0,0,0,0,0,0,0,0,0,0,עשה טלאימ
פאטה,0,0,0,0,0,0,0,0,0,0,פאטה
פִּיקַת הַבֶּרֶך,0,0,0,0,0,0,0,0,0,0,פיקת הברכ
פָּטֶנט,0,0,0,0,0,0,1,0,0,0,פטנט
אַבהִי,0,0,0,0,0,0,0,0,0,0,אבהי
אַבהוּת,0,0,0,0,0,0,0,0,0,0,אבהות
נָתִיב,0,0,0,0,0,0,0,0,0,0,נתיב
מעורר רחמים,0,0,1,0,0,1,0,1,0,0,עורר רחמימ
פָּתוֹלוֹגִיָה,0,0,0,0,0,0,0,0,0,0,פתולוגיה
פָּתוֹס,0,0,0,0,0,0,0,0,0,0,פתוס
נָתִיב,0,0,0,0,0,0,0,0,0,0,נתיב
סבלנות,0,1,0,0,0,0,1,0,0,1,סבלנות
סבלני,0,1,0,0,0,0,1,0,0,0,סבלני
פטיו,0,0,0,0,0,0,0,0,0,0,פטיו
פַּטרִיאַרך,0,0,0,0,0,0,0,0,0,0,פטריארכ
פַּטרִיאַרכָלִי,0,0,0,0,0,0,1,0,0,1,פטריארכלי
נַחֲלַת אָבוֹת,0,0,0,0,0,0,0,0,0,0,נחלת אבות
פַּטרִיוֹט,0,0,0,0,0,0,0,0,0,0,פטריוט
פַּטרִיוֹטִי,0,0,0,0,0,0,0,0,0,0,פטריוטי
אַהֲבַת הַמוֹלֶדֶת,0,0,0,0,0,0,0,0,0,0,אהבת המולדת
פַּטרוֹל,0,0,0,0,0,0,0,0,0,1,פטרול
פַּטרוֹן,0,0,0,0,0,0,1,0,0,1,פטרונ
חָסוּת,0,0,0,0,0,0,1,0,0,1,חסות
להתנשא,0,0,0,0,0,0,0,0,0,0,תנשא
פטרונית,0,0,0,0,0,1,0,0,0,0,פטרונית
לַהַג,1,0,0,0,0,1,0,0,0,0,הג
תבנית,0,0,0,0,0,0,0,0,0,0,תבנית
מַחְסוֹר,1,0,1,0,0,1,0,1,0,0,חסור
עָנִי,0,0,0,0,0,1,0,1,0,0,עני
הַפסָקָה,0,0,0,0,0,0,0,0,0,0,פסקה
לִסְלוֹל,0,0,0,0,0,0,0,0,0,0,סלול
מִדרָכָה,0,0,0,0,0,0,0,0,0,1,דרכה
בִּיתָן,0,0,0,0,0,0,0,0,0,0,יתנ
סְלִילָה,0,0,0,0,0,0,0,0,0,0,סלילה
רֶגֶל,0,0,0,0,0,0,0,0,0,0,רגל
לְמַשְׁכֵּן,0,0,0,0,0,1,0,0,0,1,כנ
לְשַׁלֵם,0,1,0,0,1,0,1,0,0,1,למ
החזר כספי,1,0,0,0,0,1,0,0,0,0,חזר כספי
משלם,0,0,0,0,0,0,0,0,0,0,למ
תַשְׁלוּם,0,0,0,0,0,1,0,0,0,0,תשלומ
אֲפוּנָה,0,0,0,0,0,0,0,0,0,0,אפונה
שָׁלוֹם,0,1,0,0,1,0,1,0,0,1,ומ
רוֹדֵף שָׁלוֹם,0,0,0,0,0,0,1,0,0,0,רודפ שלומ
שָׁקֶט,0,1,0,0,1,0,1,0,1,1,קט
טַוָס,0,0,0,0,0,0,1,0,0,0,טוס
שִׂיא,0,0,0,0,0,0,0,0,0,0,יא
הגיע לשיא,0,0,0,0,0,0,0,0,0,0,גיע לשיא
פְּנִינָה,0,0,0,0,0,0,0,0,0,0,פנינה
אִכָּר,0,0,0,0,0,0,0,0,0,0,אכר
כָּבוּל,0,0,0,0,0,0,0,0,0,0,ול
צַדֶפֶת,0,0,0,0,0,0,0,0,0,0,צדפת
פֵּק,0,0,0,0,0,0,1,0,0,0,פק
מוּזָר,0,0,0,0,0,0,0,0,0,0,זר
מוזרויות,0,0,0,0,0,1,0,0,0,0,זרויות
מוּזָרוּת,0,0,0,0,0,0,1,0,0,0,זרות
באופן מיוחד,0,0,0,0,0,0,0,0,0,0,אופנ מיוחד
כַּספִּי,0,0,0,0,0,0,0,0,0,0,ספי
פֵּדָל,0,0,0,0,0,0,0,0,0,0,פדל
קַפְּדָנִי,0,0,0,0,0,0,0,0,0,0,קפדני
לִרְכּוֹל,0,0,0,0,0,0,0,0,0,0,רכול
אדן,0,0,0,0,0,0,0,0,0,0,אדנ
הולכי רגל,0,0,0,0,0,1,0,0,0,0,י רגל
רפואת ילדים,0,0,0,0,0,0,0,0,0,0,רפואת ילדימ
יוּחֲסִין,0,0,0,0,0,0,1,0,0,1,יוחסינ
מד צעדים,0,0,0,0,0,0,0,0,0,0,ד צעדימ
לקלף,0,0,0,0,0,0,0,0,0,0,קלפ
לְהָצִיץ,0,0,0,0,0,0,0,0,0,0,ציצ
עמית,0,0,0,0,0,0,0,0,0,0,עמית
מציץ,0,0,0,0,0,0,0,0,0,0,ציצ
חסרי אח ורע,0,0,0,0,0,0,1,0,0,0,חסרי אח ורע
יָתֵד,0,0,0,0,0,0,0,0,0,0,יתד
יתדות,0,0,0,0,0,0,0,0,0,0,יתדות
פלגי,0,0,0,0,0,0,0,0,0,0,פלגי
גְלוּלָה,0,0,0,0,0,0,0,0,0,0,גלולה
עֵט,0,0,0,0,0,0,0,0,0,0,עט
פְּלִילִי,0,0,0,1,0,1,0,1,0,0,פלילי
עוֹנֶשׁ,1,0,0,1,0,1,0,1,0,0,עונש
תְשׁוּבָה,0,0,0,1,0,0,0,1,0,0,תשובה
נְטִיָה,0,0,0,0,0,0,1,0,0,0,נטיה
עִפָּרוֹן,0,0,0,0,0,0,0,0,0,0,עפרונ
תליון,0,0,0,0,0,0,0,0,0,0,תליונ
תלות,0,0,0,0,0,0,0,0,0,0,תלות
תלוי,0,0,0,0,0,0,0,0,0,0,תלוי
ממתין ל,0,0,0,0,0,0,0,0,0,0,תינ ל
מְטוּטֶלֶת,0,0,0,0,0,0,0,0,0,0,טוטלת
לַחדוֹר,0,0,0,0,0,0,0,0,0,0,חדור
חוֹדֵר,0,0,0,0,0,0,0,0,0,0,חודר
חֲדִירָה,1,0,0,1,0,1,0,0,0,0,חדירה
חֲצִי אִי,0,0,0,0,0,0,0,0,0,0,חצי אי
כֵּלֵא,1,0,0,0,0,1,0,0,0,0,לא
דֶגֶל,0,0,0,0,0,0,0,0,0,0,דגל
חֲסַר פְּרוּטָה,0,0,0,0,0,0,0,0,0,0,חסר פרוטה
פֶּנִי,0,0,0,0,0,0,0,0,0,0,פני
פֶּנסִיָה,0,0,0,0,0,0,0,0,0,0,פנסיה
פֶּנסִיוֹנֶר,0,0,0,0,0,0,0,0,0,0,פנסיונר
מְהוּרהָר,0,0,0,0,0,0,0,1,0,0,רהר
מְחוּמָשׁ,0,0,0,0,0,0,0,0,0,0,חומש
פֶּנטהָאוּז,0,0,0,0,0,0,0,0,0,0,פנטהאוז
לִפנֵי אַחֲרוֹן,0,0,0,0,0,0,0,0,0,0,פני אחרונ
אֲנָשִׁים,0,0,0,0,0,0,0,0,0,0,אנשימ
מאוכלס,0,0,0,0,0,0,0,0,0,0,אוכלס
פלפל,0,0,0,0,0,0,0,0,0,0,פלפל
פפטי,0,0,0,0,0,0,0,0,0,0,פפטי
לִתְפּוֹס,0,0,0,0,0,0,1,0,0,1,תפוס
אֲחוּזִים,0,0,0,0,0,0,0,0,0,0,אחוזימ
מוּרְגָשׁ,0,0,0,0,0,0,1,0,0,0,רגש
תפיסה,0,0,0,0,0,0,0,0,0,0,תפיסה
מָהִיר תְפִיסָה,0,0,0,0,0,0,0,0,0,0,יר תפיסה
אוֹקוּנוֹס,0,0,0,0,0,0,0,0,0,0,אוקונוס
בְּדֶרֶך מִקְרֵה,0,0,0,0,0,0,0,0,1,0,דרכ מקרה
חִלחוּל,0,0,0,0,0,0,0,0,0,0,חלחול
הַקָשָׁה,0,0,0,0,0,0,0,0,0,0,קשה
אֲבַדוֹן,1,0,1,1,0,1,0,1,0,0,אבדונ
תַקִיף,0,0,0,0,0,0,0,0,0,0,תקיפ
רַב שְׁנָתִי,0,0,0,0,0,0,1,0,0,1,רב שנתי
מושלם,0,1,0,0,1,0,1,0,0,1,למ
שְׁלֵמוּת,0,1,0,0,1,0,1,0,1,1,ות
מְחוֹרָר,0,0,0,0,0,0,0,0,0,0,חורר
נִקוּב,0,0,0,0,0,0,0,0,0,0,נקוב
בְּעַל כָּרחוֹ,0,0,0,0,0,0,0,0,0,0,על כרחו
לְבַצֵעַ,0,0,0,0,0,0,0,0,0,0,צע
ביצועים,0,0,0,0,0,0,0,0,0,0,יצועימ
שַׂחְקָן,0,0,0,0,0,0,1,0,0,0,חקנ
נִיחוֹחַ,0,0,0,0,0,0,0,0,0,0,ניחוח
מְבוּשָׂם,0,0,0,0,0,0,0,0,0,0,שמ
פרי,0,0,0,0,0,0,0,0,1,0,פרי
פרידוט,0,0,0,0,0,0,0,0,0,0,פרידוט
סַכָּנָה,0,1,0,1,0,1,0,1,0,0,סכנה
מְסוּכָּן,0,1,0,1,0,1,0,1,0,0,סוכנ
היקף,0,0,0,0,0,0,0,0,0,0,יקפ
פרק זמן,0,0,0,0,0,0,0,0,0,0,פרק זמנ
תְקוּפָתִי,0,0,0,0,0,0,0,0,0,0,תקופתי
תְקוּפָתִי,0,0,0,0,0,0,0,0,0,0,תקופתי
מעת לעת,0,0,0,0,0,0,0,0,0,0,עת לעת
תְקוּפָתִיוּת,0,0,0,0,0,0,0,0,0,1,תקופתיות
פֵּרִיפֶריָה,0,0,0,0,0,0,0,0,0,0,פריפריה
לָמוּת,0,0,0,1,0,1,0,1,0,0,ות
מִתקַלקֵל,0,0,0,0,0,1,0,0,0,0,תקלקל
נספה,0,0,0,0,0,1,0,1,0,0,נספה
נספים,0,0,0,1,0,1,0,1,0,0,נספימ
שבועת שקר,0,0,0,1,0,1,0,0,1,0,עת שקר
הֲטָבָה,0,0,0,0,0,0,1,0,0,0,טבה
קְבִיעוּת,0,0,0,0,0,0,0,0,0,0,קביעות
חָדִיר,0,0,0,0,0,0,0,0,0,0,חדיר
לְפַעֲפֵּעַ,0,0,0,0,0,0,0,0,0,0,פעפע
חלחול,0,0,0,0,0,0,0,0,0,0,חלחול
מוּתָר,0,0,0,0,0,0,0,0,0,0,תר
רְשׁוּת,0,0,0,0,0,0,1,0,0,0,רשות
מַתִיר,0,0,0,0,0,0,0,0,0,0,תיר
לְהַתִיר,0,0,0,0,0,0,0,0,0,0,תיר
מוּתָר,0,0,0,0,0,0,0,0,0,0,תר
מַתִיר,0,0,0,0,0,0,0,0,0,0,תיר
תְמוּרָה,0,0,0,0,0,0,0,0,0,0,תמורה
מַמְאִיר,1,0,0,1,0,1,0,1,0,0,איר
אֲנָכִי,0,0,0,0,0,0,0,0,0,0,אנכי
לְבַצֵעַ,0,0,0,0,0,0,0,0,0,0,צע
עבריין,1,0,1,1,0,1,0,1,0,0,עבריינ
נִצחִי,0,0,0,0,0,0,0,0,0,0,נצחי
לָנֶצַח,0,0,0,0,0,0,0,0,0,0,נצח
לְהַנצִיחַ,0,1,0,0,0,0,0,0,0,0,נציח
הַנצָחָה,0,0,0,0,0,1,0,0,0,0,נצחה
נִצחִיוּת,0,1,0,0,0,0,1,0,0,1,נצחיות
נָבוֹך,0,0,0,0,0,1,0,0,0,0,נבוכ
מֵבִיך,0,0,0,0,0,0,0,0,0,0,יכ
מְבוּכָה,0,0,0,0,0,1,0,1,0,0,כה
לִרְדוֹף,1,0,0,1,0,1,0,0,0,0,רדופ
רְדִיפוּת,1,0,1,1,0,1,0,1,0,0,רדיפות
הַתמָדָה,0,0,0,0,0,0,0,0,0,0,תמדה
להתמיד,0,0,0,0,0,0,0,0,0,0,תמיד
להתמיד,0,0,0,0,0,0,0,0,0,0,תמיד
הַתמָדָה,0,0,0,0,0,0,1,0,0,0,תמדה
מַתְמִיד,0,0,0,0,0,0,1,0,0,0,תמיד
מתמשך,0,0,0,0,0,0,0,0,0,0,תמשכ
אדם,0,0,0,0,0,0,0,0,0,0,אדמ
נָאֶה,0,0,0,0,0,0,1,0,0,0,נאה
אִישִׁיוּת,0,0,0,0,0,0,0,0,0,0,אישיות
אישי,0,0,0,0,0,0,0,0,0,1,אישי
הַאֲנָשָׁה,0,0,0,0,0,0,0,0,0,0,אנשה
כוח אדם,0,0,0,0,0,0,0,0,0,0,ח אדמ
אנשים,0,0,0,0,0,0,0,0,0,0,אנשימ
נקודת מבט,0,0,0,0,0,0,0,0,0,0,נקודת מבט
זֵעָה,0,0,1,0,0,0,0,0,0,0,זעה
לְשַׁכְנֵעַ,0,0,0,0,0,0,0,0,0,1,נע
שִׁכנוּעַ,0,0,0,0,0,0,0,0,0,0,נוע
מְשַׁכנֵעַ,0,0,0,0,0,0,0,0,0,0,נע
חָצוּף,0,0,0,0,0,0,0,0,0,0,חצופ
רלוונטי,0,0,0,0,0,0,1,0,0,1,רלוונטי
תְזָזִית,0,0,0,1,0,1,0,0,0,0,תזזית
שעלת,0,0,0,0,0,1,0,0,0,0,עלת
עִיוּן,0,0,0,0,0,0,0,0,0,0,עיונ
לִקְרוֹא בְּעִיוּן,0,0,0,0,0,0,0,0,0,0,קרוא בעיונ
