Hebrew Word	 anger	 anticipation	 disgust	 fear	 joy	 negative	 positive	 sadness	 surprise	 trust	 Hebrew Word
צניעות	 1	 0	 0	 1	 0	 1	 0	 0	 0	 0	 בת ערובה
רמאי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 הוסטל
לח	 1	 0	 1	 1	 0	 1	 0	 0	 0	 0	 עוין
חות	 1	 0	 0	 1	 0	 1	 0	 0	 0	 0	 פְּעוּלוֹת אֵיבָה
פיל	 1	 0	 1	 0	 0	 1	 0	 0	 0	 0	 עוֹיְנוּת
פיל	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 חַם
פלה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 חֲמָמָה
ענוה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מלון
אמר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 שָׁעָה
יונק דבש	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 שָׁעוֹן חוֹל
ענק	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מדי שעה
ריסט	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 בַּיִת
ריסטי	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 בית
גבנונ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 בַּעַל בַּיִת
תחושה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אב בית
אה	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 משק בית
אית	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 עֲקֶרֶת הַבַּיִת
רעב	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 דיור
רעב	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 רַחֶפֶת
חתיכ	 1	 0	 1	 1	 0	 1	 0	 1	 1	 0	 יְלָלָה
חתיכימ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 איך שלא יהיה
צוד	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 היי
ציד	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 רכזת
ציד	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לְהִצְטוֹפֵף
יכ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 צֶבַע
ירה	 1	 0	 1	 0	 0	 1	 0	 0	 0	 0	 רוֹגֶז
ריקנ	 0	 0	 0	 0	 1	 0	 1	 0	 0	 1	 לְחַבֵּק
יהרתי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 עָצוּם
הר	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 ענק
אב	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לְקַלֵף
פוגע	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 זִמזוּם
אב	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 בן אנוש
חקלאות	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 אֶנוֹשִׁי
תיק	 0	 1	 0	 0	 1	 0	 1	 0	 1	 1	 הוּמָנִיטָרִי
קט	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מַדָעֵי הָרוּחַ
קלפ	 0	 0	 0	 0	 1	 0	 1	 0	 0	 1	 אֶנוֹשִׁיוּת
צרוד	 0	 0	 1	 0	 0	 1	 1	 1	 0	 0	 צנוע
לה	 0	 0	 0	 0	 0	 0	 1	 1	 0	 0	 נַעֲנֶה
פעלתנ	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 בצניעות
צריפ	 1	 0	 1	 0	 0	 1	 0	 1	 0	 0	 רַמַאִי
ול	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לח
יקינתונ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לחות
יברידי	 1	 0	 0	 0	 0	 1	 0	 1	 0	 0	 לְהַשְׁפִּיל
ידרה	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 משפיל
ידראוליקה	 0	 0	 1	 0	 0	 1	 0	 1	 0	 0	 הַשׁפָּלָה
ידרוצפלוס	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 עֲנָוָה
ידרודינמיקה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 האמר
ימנ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 יונק דבש
ידרוגרפי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 ענק
ידרולוגיה	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 הוּמוֹרִיסט
גהות	 0	 0	 0	 0	 1	 0	 1	 0	 0	 0	 הומוריסטי
יגיני	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 גַבנוּן
נונ	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 תְחוּשָׁה
תלהבות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מֵאָה
גזמה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מֵאְית
יפרטרופיה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 רעב
קפ	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 רעב
יפנוטי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 חֲתִיך
פנט	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 חתיכים
צביעות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לָצוּד
צבוע	 0	 1	 0	 1	 0	 1	 0	 1	 0	 0	 צַיָד
צבוע	 1	 1	 0	 1	 0	 1	 0	 0	 0	 0	 ציד
ערה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לְהַשְׁלִיך
יפותטי	 0	 0	 0	 0	 1	 0	 1	 0	 0	 0	 מהירה
יסטריה	 0	 0	 0	 1	 0	 1	 0	 0	 0	 0	 הוֹרִיקָן
יסטרי	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 מיהרתי
קרח	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 לְמַהֵר
קרחונ	 1	 0	 0	 1	 0	 1	 0	 1	 0	 0	 כאב
סמל	 1	 0	 1	 1	 0	 1	 0	 1	 0	 0	 פּוֹגֵעַ
איקוני	 1	 0	 0	 1	 0	 1	 0	 1	 0	 0	 כואב
איקונוגרפיה	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 חקלאות
קרחי	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 לְהַשְׁתִיק
רעיונ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 שקט
אידיאליזמ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לְקַלֵף
אידיאליסט	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 צָרוּד
זהה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 הֲמוּלָה
זהה	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 פְּעַלתָן
זיהוי	 0	 0	 0	 0	 0	 0	 1	 1	 0	 0	 צְרִיף
זהות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לוּל
זהות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 יַקִינתוֹן
אידאולוגיה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 היברידי
טמטומ המוח	 0	 0	 0	 1	 0	 1	 0	 0	 0	 0	 הידרה
ניב	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 הידראוליקה
אידיומטי	 0	 0	 1	 1	 0	 1	 0	 1	 0	 0	 הידרוצפלוס
אידיוט	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 הידרודינמיקה
אידיוטי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מֵימָן
תבטל	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 הידרוגרפי
טלה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 הידרולוגיה
טלנ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 גֵהוּת
אליל	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 הִיגִיֵנִי
עבודת אלילימ	 0	 1	 0	 0	 1	 0	 1	 1	 0	 1	 הִמנוֹן
איגלו	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 התלהבות
דלקתיות	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 הַגזָמָה
צית	 0	 0	 1	 1	 0	 0	 0	 0	 1	 0	 היפרטרופיה
צתה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מַקָף
רות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 הִיפּנוֹטִי
ר ועמ הארצ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מהופנט
תעלמ	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 צְבִיעוּת
דומימ	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 צָבוּעַ
חולה	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 צבוע
תי חוקי	 0	 1	 0	 0	 0	 0	 0	 0	 1	 0	 הַשׁעָרָה
אי חוקיות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 הִיפּוֹתֵטִי
אופנ לא חוקי	 0	 0	 0	 1	 0	 1	 0	 0	 0	 0	 הִיסטֵרִיָה
א קריא	 1	 0	 0	 1	 0	 1	 0	 0	 0	 0	 הִיסטֵרִי
א חוקי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 קרח
א חוקי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 קַרחוֹן
ור	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 סמל
חלה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 איקוני
א הגיוני	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 איקונוגרפיה
איר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 קרחי
תאורה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 רַעְיוֹן
איר	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 אידיאליזם
אשליה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אידיאליסט
חיש	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 זֵהֶה
איור	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 זהה
חשה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 זיהוי
לל	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לזהות
תמונה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 זהות
דימויימ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אִידֵאוֹלוֹגִיָה
דמיוני	 1	 0	 1	 0	 0	 1	 0	 1	 0	 0	 טִמטוּם הַמוֹחַ
דמיונ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 נִיב
דמיוני	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אידיומטי
דמיינ	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 אִידיוֹט
דמיינו	 1	 0	 1	 0	 0	 1	 0	 0	 0	 0	 אִידיוֹטִי
דמיינ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לְהִתְבַּטֵל
אימאמ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 בַּטָלָה
טבע	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 בטלן
חקות	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 אֱלִיל
חיקוי	 0	 0	 1	 1	 0	 1	 0	 0	 0	 0	 עבודת אלילים
חיקוי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אִיגְלוּ
א רבב	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 דלקתיות
א משנה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לְהַצִית
א מפותח	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 הַצָתָה
חוסר בגרות	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 בּוּרוּת
א גבול	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 בור ועם הארץ
אינ שיעור	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 להתעלם
דחיפות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 דומים
יד	 1	 0	 1	 1	 0	 1	 0	 1	 0	 0	 חולה
קדומ	 1	 0	 1	 1	 0	 1	 0	 1	 0	 0	 בִּלתִי חוּקִי
עצומ	 1	 0	 1	 1	 0	 1	 0	 0	 0	 0	 אִי חוּקִיוּת
טבול	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 באופן לא חוקי
טבילה	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 לֹא קָרִיא
גר	 1	 0	 1	 1	 0	 1	 0	 1	 1	 0	 לֹא חוּקִי
עלייה	 1	 0	 1	 1	 0	 1	 0	 0	 0	 0	 לֹא חוּקִי
 ובא	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 בּוּר
א מוסרי	 0	 0	 0	 1	 0	 1	 0	 1	 0	 0	 מחלה
אי מוסריות	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 לֹא הֶגיוֹנִי
נ אלמוות	 0	 1	 0	 0	 1	 0	 1	 0	 1	 0	 להאיר
נצח	 0	 0	 0	 0	 1	 0	 1	 0	 1	 1	 תְאוּרָה
תי ניתנת להזזה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מאיר
חסינ	 0	 0	 0	 0	 0	 1	 0	 0	 1	 0	 אַשְׁלָיָה
חסינות	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 להמחיש
תחסנות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אִיוּר
תי ניתנ לשינוי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 להמחשה
שד	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 מְהוּלָל
פגיעה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 תמונה
פגומ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 דימויים
ירידת ערכ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 דִמיוֹנִי
קנות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 דִמיוֹן
אוביקטיבי	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 דִמיוֹנִי
חוסר משוא פנימ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לדמיין
א עביר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 דמיינו
נלהב	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מדמיין
חוסר סבלנות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אימאם
חסר סבלנות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מוטבע
דיח	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לְחַקוֹת
דחה	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 חיקוי
א דופי	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 חיקוי
עכב	 0	 0	 0	 0	 1	 0	 1	 0	 0	 1	 לְלֹא רְבָב
ניעה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לֹא מְשַׁנֵה
דחפ	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 לֹא מְפוּתָח
 ובא	 1	 1	 0	 0	 0	 1	 0	 0	 0	 0	 חוֹסֶר בַּגרוּת
אטומ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לְלֹא גְבוּל
רחי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לאין שיעור
תי מורגש	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 דְחִיפוּת
פגמ	 0	 1	 0	 0	 0	 1	 1	 0	 0	 0	 מיד
צורה לא מושלמת	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 קָדוּם
קיסרי	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 עצום
תי חדיר	 0	 1	 0	 1	 1	 0	 1	 0	 1	 1	 לִטבּוֹל
אסור	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 טְבִילָה
א אישי	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 מְהַגֵר
תחזות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 עלייה
תחזות	 0	 1	 0	 1	 0	 0	 0	 0	 0	 0	 מְמַשׁמֵשׁ וּבָא
אטומ	 1	 0	 1	 1	 0	 1	 0	 1	 0	 0	 לֹא מוּסָרִי
תנופה	 1	 0	 1	 0	 0	 1	 0	 0	 0	 0	 אִי מוּסָרִיוּת
א רחמימ	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 בן אלמוות
תול	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 נֵצַח
רשה	 0	 0	 0	 0	 0	 1	 1	 0	 0	 1	 בלתי ניתנת להזזה
תל	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 חֲסִין
יישמ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 חֲסִינוּת
סבכ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 הִתחַסְנוּת
עורב	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 בלתי ניתן לשינוי
עות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 שֵׁד
רומז	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 פְּגִיעָה
תחננ	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 לִפְגוֹם
תפרצות	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 ירידת ערך
רמוז	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 לְהַקְנוֹת
א מנומס	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 אוֹבּיֶקְטִיבִי
יבוא	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 חוסר משוא פנים
חשיבות	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 לֹא עָבִיר
חשוב	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 נִלהָב
יבוא	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 חוֹסֶר סַבְלָנוּת
אכופ	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 חסר סבלנות
פואר	 0	 0	 1	 1	 0	 1	 0	 0	 0	 0	 להדיח
טלה	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 הדחה
אי אפשרות	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 לְלֹא דוֹפִי
תי אפשרי	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 לְעַכֵּב
עקרות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מְנִיעָה
עקר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 דחף
חרימ	 0	 1	 0	 1	 0	 0	 0	 0	 0	 0	 מְמַשׁמֵשׁ וּבָא
א מעשי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 אָטוּם
רשימ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 הֶכְרֵחִי
רושמ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 בלתי מורגש
ניתנ להשפיע	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 פְּגָם
חותמ	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 בצורה לא מושלמת
וא	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 קֵיסָרִי
וא	 1	 0	 0	 1	 0	 0	 0	 0	 0	 0	 בִּלתִי חָדִיר
אסר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אסור
א סביר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לֹא אִישִׁי
אולתר	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 לְהִתְחַזוֹת
חוסר תקינות	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 התחזות
פר	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 אָטוּם
פר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 תְנוּפָה
חה	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 ללא רחמים
תפר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לִשְׁתוֹל
אלתור	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 הַשׁרָשָׁה
אלתר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מושתל
אולתר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 ליישם
א זהיר	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 לְסַבֵּך
דחפ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מעורב
פטור מעונש	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מַשְׁמָעוּת
טמא	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מְרוּמָז
טומאה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לְהִתְחַנֵן
זקיפה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 התפרצות
חוסר יכולת	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לִרְמוֹז
א נגיש	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 לא מנומס
א מדויק	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 יְבוּא
אי פעולה	 0	 1	 0	 0	 0	 0	 1	 0	 0	 0	 חֲשִׁיבוּת
טל	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 חָשׁוּב
איונ פעולה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 יְבוּא
א פעיל	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לֶאֱכוֹף
חוסר פעילות	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מְפוֹאָר
אי כשירות	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 הַטָלָה
קוי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אִי אֶפְשָׁרוּת
א קביל	 0	 0	 0	 0	 0	 1	 0	 1	 0	 0	 בלתי אפשרי
גג	 1	 0	 0	 1	 0	 1	 0	 1	 0	 0	 עֲקָרוּת
י משימ	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 עָקָר
אינ להעבירו	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 לְהַחרִים
טופש	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 לֹא מַעֲשִׂי
דוממ	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 לְהַרְשִׁים
א ישימ	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 רוֹשֶׁם
א ראוי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 ניתן להשפיע
אי הקשבה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 חוֹתָם
תי נשמע	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 לִכלוֹא
פתיחה	 1	 0	 1	 1	 0	 1	 0	 1	 0	 0	 כָּלוּא
חנוכ	 1	 0	 1	 1	 0	 1	 0	 1	 0	 0	 מַאֲסָר
חנוכה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לֹא סָבִיר
טבע	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מְאוּלתָר
גזע	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 חוסר תקינות
תי ניתנ לחישוב	 0	 1	 0	 0	 1	 0	 1	 0	 0	 1	 לְשַׁפֵּר
זוהר	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 מְשׁוּפָּר
א מסוגל	 0	 0	 0	 0	 1	 0	 1	 0	 0	 1	 הַשׁבָּחָה
נכות	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 משתפר
יאה	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 אִלתוּר
קרה	 0	 1	 0	 0	 0	 0	 1	 0	 1	 0	 לְאַלתֵר
עיר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מְאוּלתָר
קטורת	 0	 0	 0	 0	 0	 1	 0	 1	 0	 0	 לֹא זָהִיר
תמריצ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 דַחַף
תחלה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 פְּטוֹר מִעוֹנֶשׁ
תמידי	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 טָמֵא
א הרפ	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 טוּמאָה
גילוי עריות	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 זקיפה
עריות	 0	 0	 0	 0	 0	 1	 0	 1	 0	 0	 חוסר יכולת
אינטש	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 לא נגיש
יחות	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 לֹא מְדוּיָק
תקרית	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 אִי פֵּעוּלָה
אגב	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לבטל
ריפה	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 אִיוּן פְּעוּלָה
תחלי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לֹא פָּעִיל
חתכ	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 חוֹסֶר פְּעִילוּת
נוקב	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 אי כשירות
סית	 0	 0	 0	 0	 0	 1	 0	 1	 0	 0	 לָקוּי
סתה	 1	 0	 1	 0	 0	 1	 0	 0	 0	 0	 לֹא קָבִיל
סגרירי	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 בשוגג
יצר	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מבלי משים
נטות	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 שֶׁאֵין לְהַעבִירוֹ
נוטה	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 מְטוּפָּשׁ
ול	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 דוֹמֵם
ול	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 לֹא יָשִׂים
רבות	 1	 0	 1	 0	 0	 1	 0	 1	 0	 0	 לא ראוי
לה	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 אי הקשבה
ול	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 בלתי נשמע
גלישה בסתר	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 פתיחה
בל	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לַחֲנוֹך
נסה	 0	 1	 0	 0	 1	 0	 1	 0	 0	 1	 חֲנוּכָּה
נכנס	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מוּטבָּע
אינו עולה בקנה אחד	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 מגזע
חוסר כשרונ	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 בלתי ניתן לחישוב
חסר יכולת	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 זוֹהֵר
אופנ לא שלמ	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 לֹא מְסוּגָל
פגימות	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 נָכוּת
א מובנ	 1	 0	 1	 1	 0	 1	 0	 1	 0	 0	 כְּלִיאָה
א חד משמעי	 1	 0	 1	 1	 0	 1	 0	 1	 0	 0	 במקרה
א מתאימ	 1	 0	 0	 1	 0	 1	 0	 0	 1	 0	 מַבעִיר
חסר חשיבות	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 קְטוֹרֶת
א מתחשב	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 תַמרִיץ
